@relation wicket

@attribute text string
@attribute isSurprise {0,1}

@data
'AutoComplete still triggers redundant events to registered change listener   \t   ',1
'UrlRenderer#removeCommonPrefixes() fails when contextPath+filterPrefix has more segments than the argument   \tI get this exception when trying to create a URL with RequestCycle#urlFor:org.apache.wicket.WicketRuntimeException: An error occurred while generating an Url for handler \'ResourceReferenceRequestHandler{resourceReference=scope: org.apache.wicket.Application; name: ImageResource; locale: null; style: null; variation: null  pageParameters=publicId=[f74df62d-cbdb-49db-96e4-36e3ea62610e]  type=[sr]}\' at org.apache.wicket.request.cycle.RequestCycle.urlFor(RequestCycle.java:516) &#91;wicket-core-6.6.0.jar:6.6.0&#93; at org.apache.wicket.request.cycle.RequestCycle.urlFor(RequestCycle.java:473) &#91;wicket-core-6.6.0.jar:6.6.0&#93; at xxx.XXXWebApplication.urlFor(XXXWebApplication.java:161) ~&#91;xxx-web-0.1.0-SNAPSHOT.jar:0.1.0-SNAPSHOT&#93;&#91;...&#93;Caused by: java.lang.IndexOutOfBoundsException: Index: 0  Size: 0 at java.util.ArrayList.rangeCheck(ArrayList.java:604) ~&#91;na:1.7.0_10&#93; at java.util.ArrayList.remove(ArrayList.java:445) ~&#91;na:1.7.0_10&#93; at org.apache.wicket.request.UrlRenderer.removeCommonPrefixes(UrlRenderer.java:319) ~&#91;wicket-request-6.6.0.jar:6.6.0&#93; at org.apache.wicket.request.UrlRenderer.renderRelativeUrl(UrlRenderer.java:220) ~&#91;wicket-request-6.6.0.jar:6.6.0&#93; at org.apache.wicket.request.UrlRenderer.renderUrl(UrlRenderer.java:117) ~&#91;wicket-request-6.6.0.jar:6.6.0&#93; at org.apache.wicket.request.cycle.RequestCycle.renderUrl(RequestCycle.java:529) &#91;wicket-core-6.6.0.jar:6.6.0&#93; at org.apache.wicket.request.cycle.RequestCycle.urlFor(RequestCycle.java:511) &#91;wicket-core-6.6.0.jar:6.6.0&#93; ... 46 common frames omittedThe app uses a context path and no filter path. I see that UrlRenderer#removeCommonPrefixes receives an empty list and the code in the method assumes that context path + filter path is always a common prefix and tries to remove it later from the empty list.   ',1
'form#onSubmit() is called on just replaced nested forms   \tI use wizard api from wicket extensions.Next button is implemented like org.apache.wicket.extensions.wizard.NextButton.It means: if step is complete wizardModel.next() is called and step content is replaced.I send you example - see attachment.In the example Step2Panel contains inner form \'innerForm\'.The problem is when we leave step 1 (click to next button) - innerForm.onSubmit from step 2 is called. Obversely when we leave step 2 innerForm.onSubmit is not called!One solution is to call form.process(null) manually in Nextbutton.onClick before step content is replaced. It is wrong again becaouse innerForm.onSubmit is called twice.   ',1
'InlineEnclosure are piling up on each render   \tInlineEnclosureHandler#resolve() uses an auto-incremented id for its resolved InlineEnclosure  On the next render  a new instance will be resolved  since the id of the already resolved InlineEnclosure does not match the id in the markup.But InlineEnclosures are not removed after render as other auto-components  thus all instances pile up in the owning container of the markup.   ',0
'FormTester throws an exception when a Palette component is added to a Form associated with a compound property model   \tFormTester throws an exception when a Palette component is added to a Form associated with a compound property model:org.apache.wicket.WicketRuntimeException: No get method defined for class ... expression: choicesIt worked fine in Wicket 6.5.0  and works fine if the form is not associated with a compound property model.   ',1
'AjaxSelfUpdatingTimerBehavior in hidden component in ModalWindow causes Ajax Response Error   \tI have a ModalWindow which shows a panel with a hidden label with an AjaxSelfUpdatingTimerBehavior. When the modal window is shown  the following error occurs in the Wicket Ajax Debug console:ERROR: Wicket.Ajax.Call.processEvaluation: Exception evaluating javascript: TypeError: Cannot read property \'label5\' of undefined  text: (function(){clearTimeout(Wicket.TimerHandles[\'label5\']); delete Wicket.TimerHandles[\'label5\'];})();   ',1
'Wicket ignores allowDefault:false attribute in multipart ajax requests   \t   ',0
'Component.continueToOriginalDestination() can redirect to ./.   \tFollowing scenario:Home page redirects to login page via RestartResponseException if no user is logged in.The user logs in  and is led back to the originally called page via continueToOriginalDestination().If the original page was the home page  Wicket\'s UrlRenderer produces a target url of ./. here (which IE browsers can\'t handle).   ',0
'SecurePackageResourceGuard is blocking access to web fonts   \t   ',0
'Evaluation of returned data (which includes alot of javascript) very slow after ajax call in IE10.   \tWe\'re using ajax to update a treetable. In IE10  when the ajax call returns the data  which contains alot of javascript code  processEvaluation in wicket-ajax-jquery.js stalls on var text = jQuery(node).text();In jQuery procedure Sizzle.getText is called  which eventually returns property elem.textContent. In IE10 this last statement takes about 26 seconds for our case while the same statement in chrome takes about 6 ms.It seems strange that IE10 takes this long to return the textContent of a node  but why is this necessary in the first place?The purpose of var text = jQuery(node).text() would be to get the text of the node. I think it would suffice to state var text = node.childNodes&#91;0&#93;.nodeValue instead of var text = Query(node).text()  because the text is in the node itself  and it\'s not necessary to get the text from its descendants  because it has no descendants.In our case this modification improves the duration from 25915 ms to 8 ms in IE10.   ',0
'wicket-atmosphere EventBus constructor throws NullPointerException under invalid state   \tWith invalid configuration  like the WebApplication not yet associated with the servlet  wicket-atmosphere throws NPE.Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name \'atmosphereEventBus\' defined in class id.co.bippo.springapp.AppConfig: Instantiation of bean failed; nested exception is org.springframework.beans.factory.BeanDefinitionStoreException: Factory method [public org.apache.wicket.atmosphere.EventBus id.co.bippo.springapp.AppConfig.atmosphereEventBus()] threw exception; nested exception is java.lang.NullPointerException at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:581) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1031) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:927) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:490) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:461) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:314) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.DefaultListableBeanFactory.findAutowireCandidates(DefaultListableBeanFactory.java:910) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:853) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:768) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:486) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] ... 107 common frames omittedCaused by: org.springframework.beans.factory.BeanDefinitionStoreException: Factory method [public org.apache.wicket.atmosphere.EventBus id.co.bippo.springapp.AppConfig.atmosphereEventBus()] threw exception; nested exception is java.lang.NullPointerException at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:181) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:570) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] ... 117 common frames omittedCaused by: java.lang.NullPointerException: null at org.apache.wicket.atmosphere.EventBus.&lt;init&gt;(EventBus.java:113) ~[wicket-atmosphere-0.8.jar:0.8] at id.co.bippo.springapp.SoluvasWebApplication.getEventBus(SoluvasWebApplication.java:296) ~[SoluvasWebApplication.class:na] at id.co.bippo.springapp.AppConfig.atmosphereEventBus(AppConfig.java:270) ~[AppConfig.class:na] at id.co.bippo.springapp.AppConfig$$EnhancerByCGLIB$$a9c1dc07.CGLIB$atmosphereEventBus$1(&lt;generated&gt;) ~[spring-core-3.2.2.RELEASE.jar:na] at id.co.bippo.springapp.AppConfig$$EnhancerByCGLIB$$a9c1dc07$$FastClassByCGLIB$$40a0fc3e.invoke(&lt;generated&gt;) ~[spring-core-3.2.2.RELEASE.jar:na] at org.springframework.cglib.proxy.MethodProxy.invokeSuper(MethodProxy.java:228) ~[spring-core-3.2.2.RELEASE.jar:3.2.2.RELEASE] at org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor.intercept(ConfigurationClassEnhancer.java:286) ~[spring-context-3.2.2.RELEASE.jar:3.2.2.RELEASE] at id.co.bippo.springapp.AppConfig$$EnhancerByCGLIB$$a9c1dc07.atmosphereEventBus(&lt;generated&gt;) ~[spring-core-3.2.2.RELEASE.jar:na] at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.7.0_15] at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) ~[na:1.7.0_15] at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.7.0_15] at java.lang.reflect.Method.invoke(Method.java:601) ~[na:1.7.0_15] at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:160) ~[spring-beans-3.2.2.RELEASE.jar:3.2.2.RELEASE] ... 118 common frames omittedIt should wrap the NPE in a more descriptive error. Suggestion: \'Provided Wicket WebApplication is not associated with a ServletContext. Please ensure Wicket application is fully initialized before creating Atmosphere EventBus.\'   ',0
'InterceptData never gets cleared from session after continueToOriginalDestination is called and another page is requested afterwards   \tWe have the same problem as earlier described by Chris in WICKET-4500:\'The above fix is great but we\'ve run into another problem. If an admin user attempts to go to a restricted page and gets redirected via a RedirectToInterceptException but then decides not to log on but then goes to the normal home page authentication and then successfully logs on as a standard user that authentication will redirect to where the admin initially wanted to go to - because they never authenticated as admin continueToOriginalDestination was never called and so Wicket still thinks that when continueToOriginalDestination is called after the standard user\'s authentication that it needs to redirect to the original admin page... fun!Would it be possible to introduce an explicit \'clearRedirect\' method so that when the home page does a RestartResponseException to redirect to the standard user authentication page it can  at the same time  do a \'clearRedirect\' so that a subsequent call to continueToOriginalDestination does not attempt to go to the admin page.I can\'t remove the continueToOriginalDestination from the standard user authentication page because it is still required to perform a continue when it was reached by a RedirectToIntercepException from restricted pages other than the home page. \'   ',0
'Exception while rendering absolute URL with UrlResourceReference   \tWhile rendering absolute url UrlRenderer calls renderFullUrl on line 112 which causes error.   ',0
'PageRequestHandlerTracker doesn\'t track resolves of handlers caused by Exception   \tPageRequestHandlerTracker should implement #onExceptionRequestHandlerResolved()   ',0
'URL query parameter values containing equals sign get cut off   \tWhen calling a page with a query parameter like \'param1=val1=val2\' the value of \'param1\' obtained from PageParameters will be \'val1\'. Everything after the equals sign inside the parameter value gets cut off.   ',0
'PageStoreManager.SessionEntry keeps outdated sessionId when container changes sessionId   \tPageStoreManager keeps the initial sessionId for each SessionEntry.If the container changes the sessionId later (e.g. Tomcat\'s \'Session Fixation Protection\')  all pages continue to be stored under the the initial sessionId. This is necessary to be able to access old pages even after a change to the sessionId.However PageStoreManager#sessionExpired(String) passes the current sessionId to the PageStore. If it is not longer equal the original sessionId  the PageStore will fail to remove the stored pages for the session.   ',1
'Incorrect signature of types which extend Comparable   \tAbstractRangeValidator has the following Signature:public abstract class AbstractRangeValidator&lt;R extends Comparable&lt;R&gt; &amp; Serializable  V extends Serializable&gt; extends Behavior implements IValidator&lt;V&gt;Because of this it cannot be used with DateMidnight as its Comparable implementation is in a base class.I think the correct signature should be:public abstract class AbstractRangeValidator&lt;R extends Comparable&lt;? super R&gt; &amp; Serializable  V extends Serializable&gt; extends Behavior implements IValidator&lt;V&gt;   ',1
'Page redirects can fail when using url encoding   \tWhen url encoding is used instead of cookies for session management  some redirections do not work in Wicket 6.8.0. The problem appears to be in UrlRenderer.renderRelativeUrl  which returns the (invalid) relative URL:\'..//demo/app;jsessionid=0BFE4703434CFF7BEBAE5CBF6C60B15F\' when passed the URL:\'http://localhost:8080/demo/app;jsessionid=0BFE4703434CFF7BEBAE5CBF6C60B15F\'and when the UrlRenderer\'s base URL is: \'wicket/page?1-1.ILinkListener-link\'This is because the removeCommonPrefixes method tries to compare segments between the encoded target URL and a URL parsed from (URLRenderer line 319):Url commonPrefix = Url.parse(request.getContextPath() + request.getFilterPath());This second URL does not contain the ;jsessionid=... suffix and the removeCommonPrefixes method doesn\'t remove prefixes properly. The problem doesn\'t occur when using cookies for session management  of course.This issue is new between Wicket version 6.2.0 and 6.8.0. When deployed into a servlet container using url-encoding for session management  the following app works under Wicket 6.2.0 but fails (because of redirecting to an invalid URL) under Wicket 6.8.0:// ------------------------// App.javaimport org.apache.wicket.protocol.http.WebApplication;import org.apache.wicket.Page;public class App extends WebApplication { @Override public Class&lt;? extends Page&gt; getHomePage() { return A.class; }}// ------------------------// A.javaimport org.apache.wicket.markup.html.WebPage;import org.apache.wicket.markup.html.link.Link;public class A extends WebPage { public A() { add(new Link&lt;Object&gt;(\'link\') { @Override public void onClick() { setResponsePage(B.class); } }); }}// ------------------------// B.javaimport org.apache.wicket.markup.html.WebPage;import org.apache.wicket.markup.html.link.Link;public class B extends WebPage { public B() { add(new Link&lt;Object&gt;(\'link\') { @Override public void onClick() { setResponsePage(A.class); } }); }}// ------------------------Clicking the link on the home page A will successfully navigate to page B. Clicking the link on page B should navigate to page A. Under Wicket 6.2.0  or Wicket 6.8.0 with cookies  it works. With Wicket 6.8.0 and url-encoding  it tries to redirect to an incorrect URL like http://localhost:8080/demo/app//demo/app;jsessionid=0BFE4703434CFF7BEBAE5CBF6C60B15Fwhich fails (note the double slash and repeated context/filter in the URL). It is possible to configure Tomcat to use url encoding instead of cookies for session management by editing the conf/context.xml file within the Tomcat installation and making the root element of that file read: &lt;Context cookies=\'false\'&gt;   ',0
'Base url is incorrect for error dispatched pages   \tThe fix for https://issues.apache.org/jira/browse/WICKET-4387 includes the following code in org.apache.wicket.protocol.http.servlet.ServletWebRequest#ServletWebRequest(HttpServletRequest httpServletRequest  String filterPrefix  Url url):if (forwardAttributes != null || errorAttributes != null) { if (LOG.isDebugEnabled()) { LOG.debug(\'Setting filterPrefix(\'{}\') to \'\' because there is either an error or a forward. {}  {}\'  new Object[] {filterPrefix  forwardAttributes  errorAttributes}); } // the filter prefix is not needed when the current request is internal // see WICKET-4387 this.filterPrefix = \'\';The filterPrefix is actually needed later when a request is made due to an error (e.g. 404):public Url getClientUrl() { if (errorAttributes != null &amp;&amp; !Strings.isEmpty(errorAttributes.getRequestUri())) { String problematicURI = Url.parse(errorAttributes.getRequestUri()  getCharset()) .toString(); return getContextRelativeUrl(problematicURI  filterPrefix);With filterPrefix==\'\' the urls for any resources in the error page are wrong.   ',0
'AjaxEditableLabel not working well in form   \tUsing quickstart I created new maven project (using 6.8.0 wicket + extensions).Code of my page ispackage net.betlista;import org.apache.wicket.extensions.ajax.markup.html.AjaxEditableLabel;import org.apache.wicket.markup.html.WebPage;import org.apache.wicket.markup.html.form.Form;import org.apache.wicket.model.CompoundPropertyModel;public class AjaxEditableLabelInFormTestPage extends WebPage { Form&lt;AjaxEditableLabelInFormTestPageModel&gt; form = new Form(\'form\'); AjaxEditableLabel&lt;String&gt; text = new AjaxEditableLabel&lt;String&gt;(\'text\'); public AjaxEditableLabelInFormTestPage() { form.setModel(new CompoundPropertyModel&lt;AjaxEditableLabelInFormTestPage.AjaxEditableLabelInFormTestPageModel&gt;(new AjaxEditableLabelInFormTestPageModel())); form.add(text); add(form); } class AjaxEditableLabelInFormTestPageModel { String text; }}code for markup HTML is&lt;!DOCTYPE html PUBLIC \'-//W3C//DTD HTML 4.01 Transitional//EN\' \'http://www.w3.org/TR/html4/loose.dtd\'&gt;&lt;html&gt; &lt;head&gt; &lt;meta http-equiv=\'Content-Type\' content=\'text/html; charset=ISO-8859-1\'&gt; &lt;title&gt;Insert title here&lt;/title&gt; &lt;/head&gt; &lt;body&gt; &lt;form wicket:id=\'form\'&gt; &lt;span wicket:id=\'text\'&gt;text&lt;/span&gt; &lt;/form&gt; &lt;/body&gt;&lt;/html&gt;and when I edit the label and press tab  it changed to regular page text (span)  but when I press enter (while editing) the component is still input instead of span and the content is not submitted also. It\'s not possible to change the component to span again...   ',0
'Direct iframe removal not supported by Firefox: tab title stays as \'Connecting\'   \tHi When using the post via iframe feature of Wicket (for multipart Ajax request) with Firefox  the tab title is changed to \'Connecting...\' and it doesn\'t get back to the original page title at all  even after the Ajax call returned.The iframe is removed in the onload of the iframe ( seehttps://github.com/apache/wicket/blob/master/wicket-core/src/main/java/org/apache/wicket/ajax/res/js/wicket-ajax-jquery.js#L868) and it seems to be problematic for Firefox.Looks like there is some literature about it here:http://stackoverflow.com/questions/7285866/never-ending-connecting-message-after-ajax-form-submitand using a pattern like the following should fix it:iframe.onload = function(){ // Do work with the content of the iframe¸M? setTimeout(function(){ iframe.parentNode.removeChild(iframe); }  0);}Quickstart coming with a way to reproduce the problem: Launch the application using Start.java; Go to http://localhost:8080/ with Firefox; Upload a file via the Ajax submit button; The tab title stays as \'Connecting...\'.Now uncomment the resource replacement line in the WicketApplication file  restart the app and it should work correctly.Patch using a setTimeout call coming too.   ',0
'AjaxEditableLabel doesn\'t provide a way to configure Ajax attributes for its Ajax behaviors   \tAjaxEditableLabel uses EditorAjaxBehavior and LabelAjaxBehavior to change its modes.At the moment there is no way to configure custom Ajax attributes for both behaviors.   ',0
'ModalWindow is not visible in Safari when opened from a link at the bottom of a large page   \tI am not able to see a ModalWindow in Safari and I expect to see it centered on my view port.Steps:1. Start with a large web page with a link to open the ModalWindow at the bottom of the page. You need a large page where you have to scroll down to find the link.2. Click the link3. Observe that the mask for the ModalWindow displays  but the ModalWindow does not. Scrolling back up  re-sizing  and maximizing will still not display the ModalWindow.   ',0
'CDI integration fails in Glassfish 4.0 with WELD-000070   \tWhen CDI is configured in the Application and a page has a non-static inner class the page throws exception  regardless of whether there are any injected fields.Caused by: org.jboss.weld.exceptions.DefinitionException: WELD-000070 Simple bean &#91;EnhancedAnnotatedTypeImpl&#93; private class com.inversebit.HomePage$AForm cannot be a non-static inner class at org.jboss.weld.injection.producer.BasicInjectionTarget.checkType(BasicInjectionTarget.java:81) at org.jboss.weld.injection.producer.BasicInjectionTarget.&lt;init&gt;(BasicInjectionTarget.java:69) at org.jboss.weld.injection.producer.BeanInjectionTarget.&lt;init&gt;(BeanInjectionTarget.java:52) at org.jboss.weld.manager.InjectionTargetFactoryImpl.createInjectionTarget(InjectionTargetFactoryImpl.java:95) at org.jboss.weld.manager.InjectionTargetFactoryImpl.createInjectionTarget(InjectionTargetFactoryImpl.java:78) ... 65 more   ',0
'use jquery \'focusin\'/\'focusout\' for ajax focus tracking   \tFocus tracking in wicket-ajax-jquery.js can be simplified with jQuery bubbling \'focusin\'/\'focusout\'.   ',0
'Wicket generates invalid HTML by expanding col tags   \thi I just noticed that wicket expands col tags  even though the (x)html specifications forbids it.take this markup as an example:&lt;table&gt; &lt;colgroup&gt; &lt;col width=\'20\%\' /&gt; &lt;col width=\'80\%\' /&gt; &lt;/colgroup&gt; &lt;tbody&gt; &lt;tr&gt; &lt;td&gt;I take a fifth of the available space&lt;/td&gt; &lt;td&gt;I take four fifth of the available space&lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt;&lt;/table&gt;Instead of return this as-is  it get\'s converted to:&lt;table&gt; &lt;colgroup&gt; &lt;col width=\'20\%\'&gt;&lt;/col&gt; &lt;col width=\'80\%\'&gt;&lt;/col&gt; &lt;/colgroup&gt; &lt;tbody&gt; &lt;tr&gt; &lt;td&gt;I take a fifth of the available space&lt;/td&gt; &lt;td&gt;I take four fifth of the available space&lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt;&lt;/table&gt;But the specifications mention that col tags must not have end tags. This may be related to WICKET-2765  as this seems to be the point when col was added to the OpenCloseTagExpander class. Note that it is ok to have a non closing col tag in html (self-closing in xhtml). It\'s all about generating a separated end tag.This happens in wicket 6.8  but I guess it\'s relevant to all versions down to wicket 1.4.Specs for reference:http://www.w3.org/TR/1999/REC-html401-19991224/struct/tables.html#edef-COLhttp://www.w3.org/TR/html-markup/col.htmlKind regards Konrad   ',0
'JS: High stack size in Function Executor causes \'too much recursion\'   \tThe Function Executor in wicket-ajax-jquery.js uses recursion and deferred calls to the notify() function to ensure synchronous execution of all tasks contained in an AjaxResponse.Each task calls notif() when it is finished. This causes a recursive call to processNext() thus raising the stack for each execution. If there are a lot of task to handle  the stack size will increase beyond the possible stack size in the client causing a \'too much recursion\' exception and increasingly low performance.The deferred execution of notify is only necessary if the task executor has to wait for long running tasks to finish at some uncertain point in the future. Examples: downloading of external resources (js  css  images). These task can call back the executor as soon as they are really finished (e.g. load event triggerd).The problem is that the majority of tasks don\'t need to wait but return instantly instead. Examples: exchanging components  executing custom javascripts that do not use the \'|-syntax\' to include the notify callback.Current fix: The depth of the stack is counted and if a depth of &gt;= 1000 is reached  a timeout will interrupt the synchronous task queue execution. A new executor will continue with an empty stack.Problems with that approach:  why 1000? several ajax requests might interrupt each other because the synchronous execution is broken. if an executed custom javascript creates a big stack itself (e.g. by using jquery a lot) the stack will add to the stack used by the Function Executor so that it may still be too big.Proposal to fix this: see also the attached patch.Another callback notifyContinue() is supported that can be called whenever the task will return instantly. This callback avoids the recursive call to processNext and continues in a simple loop over all the tasks.   ',0
'Broken Link in Tomcat because of Page Mount   \tI post this message on the user mailing List (http://apache-wicket.1842946.n4.nabble.com/Broken-Link-in-Tomcat-because-of-Page-Mount-tt4659663.html) and Martin Grigorov asked me  to create a ticket on Jira.Broken Link in Tomcat because of Page MountFollowing situation:-I have a Wicket Application(6.8.0) which runs under the context \'webapp\' on a Tomcat 7.0.41-I mount a Page with two parameters (this is important) in the WicketApplication. mountPage(\'/mount/${parameter1}/${parameter2}\'  MountedPage.class);-The mounted Page(MountedPage.class) has only a simple Link-There are two links on the HomePage to the mounted Page. They are declared as follows: add(new Link&lt;Void&gt;(\'link\') { @Override public void onClick() { setResponsePage(MountedPage.class  linkParameters); } }); add(new Link&lt;Void&gt;(\'brokenLink\') { @Override public void onClick() { setResponsePage(new MountedPage(linkParameters)); } });I deploy this Application as a war file on a Tomcat under the context \'webapp\'.When I call the first Link on the HomePage and then the Link on the mounted Page  everything works fine.But if I call the second Link and then the Link on the mounted Page  the link is broken.The context is missing in the generated link http://localhost:8080/wicket/bookmarkable/com.mycompany.LinkedPageDoes anyone have an idea  why the second link does not work on Tomcat?I add a Quickstart and the war file as attachment.Ps: Both links works fine in Jetty. Pss:If I remove the mount command  both links will work in Tomcat too.   ',0
'Allow configuring the resource used by ResourceStreamRequestHandler   \tDuring the migration from Wicket 1.4 to 1.5.10 I found out that the ResourceStreamResource.respond() does not set the ContentType charset if the resource is of type StringResourceStream. Even though the stream holds the charset  it is not set  although quite a few other header parameters are (well this is understandable because not all ResourceStreams are StringResourceStreams. Also  it is difficult to call the resource.setTextEncoding  because the current flow in resourceStreamRequestHandler.respond does not allow easy overriding of any smaller piece of respond than the whole method. The practical issue was to download a CSV file by clicking a button. I managed to fix the issue by copy/paste/Overriding the ResourceStreamRequestHandler.respond  but IMHO this is not nice: private void addCsvButton() { Form&lt;?&gt; form = new Form&lt;Void&gt;(\'form\') { @Override protected void onSubmit() { final String fileName = getFileName(\'csv\'); TableCsvResourceFactory factory = new TableCsvResourceFactory(); final IResourceStream resourceStream = factory.getResourceStream(tableModel.getObject()); ResourceStreamRequestHandler resourceStreamRequestHandler = new ResourceStreamRequestHandler( resourceStream) { final ContentDisposition contentDisposition = ContentDisposition.ATTACHMENT; @Override public void respond(IRequestCycle requestCycle) { Attributes attributes = new Attributes(requestCycle.getRequest()  requestCycle.getResponse()); ResourceStreamResource resource = new ResourceStreamResource(resourceStream); resource.setFileName(fileName); if (contentDisposition != null) { resource.setContentDisposition(contentDisposition); } else { resource.setContentDisposition(Strings.isEmpty(fileName) ? ContentDisposition.INLINE : ContentDisposition.ATTACHMENT); } final Duration cacheDuration = getCacheDuration(); if (cacheDuration != null) { resource.setCacheDuration(cacheDuration); }+ resource.setTextEncoding(\'UTF-8\'); resource.respond(attributes); } }; RequestCycle.get().scheduleRequestHandlerAfterCurrent(resourceStreamRequestHandler); } }; form.setVisible(displayCsv); add(form); }There are a couple of problems with the current implementation of ResourceStreamRequestHandler:1) I didn\'t figure out yet any other way how to call the  resource.setTextEncoding(\'UTF-8\');except by copy/pasting the whole ResourceStreamRequestHandler.respond() code to the Override. It would be nice  if there would be some cleaner hook to override some smaller part of this method  such as an empty default implementation of setTextEncoding() that would be always called but would not do anything for other types.2) A second approach would be to create a StringResourceStreamRequestHandler extends ResourceStreamRequestHandler that would be otherwise the same  but would use IStringResource instead of IResource  and would also set the TextEncoding.3) However  third  I didn\'t yet find any good way to get the encoding from the StringResourceStream itself  because the AbstractStringResourceStream has a protected getCharset(). This problem could be overcome by adding public version of getCharset() to StringResourceStream  or as I did  create a parallel subclass CharsetStringResourceStream that is a copy/paste from StringResourceStream but is non-final and has public getCharset(). After this you could dynamically set the text encoding in ResourceStreamRequestHandler.respond for example like this: if (getResourceStream() instanceof CharsetStringResourceStream) { resource.setTextEncoding(((CharsetStringResourceStream)getResourceStream()).getCharsetName()); }Anyway  I think the usage of StringResourceStream with ResourceStreamRequestHandler should be improved somehow  at the moment I think it is a bit awkward to use.   ',0
'Url can\'t parse urls with username and password   \tUrl tries to parse the password as the portnumber  because it\'s after the :  resulting in the following exception:java.lang.NumberFormatException: For input string: \'23dc429c-4ffa-4e99-8e24-984571f4c3b6@digdag-rest-dev2.topicusonderwijs.nl\' java.lang.NumberFormatException.forInputString(NumberFormatException.java:65) java.lang.Integer.parseInt(Integer.java:492) java.lang.Integer.parseInt(Integer.java:527) org.apache.wicket.request.Url.parse(Url.java:276) org.apache.wicket.request.Url.parse(Url.java:192) org.apache.wicket.protocol.http.servlet.ServletWebResponse.encodeRedirectURL(ServletWebResponse.java:212) org.apache.wicket.protocol.http.servlet.ServletWebResponse.sendRedirect(ServletWebResponse.java:236) org.apache.wicket.protocol.http.BufferedWebResponse$SendRedirectAction.invoke(BufferedWebResponse.java:400) org.apache.wicket.protocol.http.BufferedWebResponse.writeTo(BufferedWebResponse.java:588) org.apache.wicket.protocol.http.HeaderBufferingWebResponse.stopBuffering(HeaderBufferingWebResponse.java:60) org.apache.wicket.protocol.http.HeaderBufferingWebResponse.flush(HeaderBufferingWebResponse.java:97) org.apache.wicket.protocol.http.WicketFilter.processRequestCycle(WicketFilter.java:269) org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:201) org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:282)   ',1
'FilenameWithVersionResourceCachingStrategy breaks silently when the versionPrefix is contained in the original filename   \tIf a resource name contains the character used as version prefix then FilenameWithVersionResourceCachingStrategy#undecorateUrl() will split the decorated filename wrongly and the resource response will return 404 (Not found).   ',1
